"a_Name","actual","fit","resid","mad","mape","p"
"Cleveland Clinic Health System (OH)",7056263000.00001,6655976317.44764,-400286682.552365,211672545.21086,0.0283027636859346,0.971697236314065
"Cleveland Clinic Health System (OH)",6923458000.00001,7164020535.35346,240562535.353451,211672545.21086,0.0283027636859346,0.971697236314065
"Cleveland Clinic Health System (OH)",7254039000.00001,7712687965.17573,458648965.175721,211672545.21086,0.0283027636859346,0.971697236314065
"Cleveland Clinic Health System (OH)",8385744000,8305368829.78769,-80375170.2123079,211672545.21086,0.0283027636859346,0.971697236314065
"Cleveland Clinic Health System (OH)",9226757999.99999,8945747750.6723,-281010249.32769,211672545.21086,0.0283027636859346,0.971697236314065
"CMC (Catholic Medical Center ) Healthcare System (NH)",311216463,311216463.000082,8.18371772766113e-05,7322017.55026083,0.0208419030790401,0.97915809692096
"CMC (Catholic Medical Center ) Healthcare System (NH)",298256832,294945270.890968,-3311561.10903257,7322017.55026083,0.0208419030790401,0.97915809692096
"CMC (Catholic Medical Center ) Healthcare System (NH)",317493209,313873348.692586,-3619860.30741435,7322017.55026083,0.0208419030790401,0.97915809692096
"CMC (Catholic Medical Center ) Healthcare System (NH)",338549378.000001,334082401.331023,-4466976.66897744,7322017.55026083,0.0208419030790401,0.97915809692096
"CMC (Catholic Medical Center ) Healthcare System (NH)",332218276,355663407.658931,23445131.6589302,7322017.55026083,0.0208419030790401,0.97915809692096
"CMC (Catholic Medical Center ) Healthcare System (NH)",377223955.999999,378714101.29286,1490145.29286033,7322017.55026083,0.0208419030790401,0.97915809692096
"CMC (Catholic Medical Center ) Healthcare System (NH)",418259941.000001,403339493.185472,-14920447.8145291,7322017.55026083,0.0208419030790401,0.97915809692096
"Columbus Regional Healthcare System (GA)",455580911,455580911.000318,0.000317215919494629,13687948.8956317,0.0320774942341257,0.967922505765874
"Columbus Regional Healthcare System (GA)",451249405,441520319.816569,-9729085.18343019,13687948.8956317,0.0320774942341257,0.967922505765874
"Columbus Regional Healthcare System (GA)",442044020.999999,435344129.14779,-6699891.85220903,13687948.8956317,0.0320774942341257,0.967922505765874
"Columbus Regional Healthcare System (GA)",403527364,429258613.357968,25731249.3579671,13687948.8956317,0.0320774942341257,0.967922505765874
"Columbus Regional Healthcare System (GA)",410711063,423262381.45915,12551318.4591509,13687948.8956317,0.0320774942341257,0.967922505765874
"Columbus Regional Healthcare System (GA)",450065534.999999,417354064.678961,-32711470.3210383,13687948.8956317,0.0320774942341257,0.967922505765874
"Columbus Regional Healthcare System (GA)",403139689,411532316.095309,8392627.09530896,13687948.8956317,0.0320774942341257,0.967922505765874
"Comanche County Memorial Hospital (OK)",201010215,201010214.999997,-2.83122062683105e-06,3530581.21574857,0.0145470417852138,0.985452958214786
"Comanche County Memorial Hospital (OK)",208785797,213316961.661672,4531164.66167173,3530581.21574857,0.0145470417852138,0.985452958214786
"Comanche County Memorial Hospital (OK)",223654238,224096747.054233,442509.054232627,3530581.21574857,0.0145470417852138,0.985452958214786
"Comanche County Memorial Hospital (OK)",242052908,235451115.033424,-6601792.96657553,3530581.21574857,0.0145470417852138,0.985452958214786
"Comanche County Memorial Hospital (OK)",253271220,247412209.566977,-5859010.43302354,3530581.21574857,0.0145470417852138,0.985452958214786
"Comanche County Memorial Hospital (OK)",256151153,260014054.466355,3862901.46635509,3530581.21574857,0.0145470417852138,0.985452958214786
"Comanche County Memorial Hospital (OK)",269875978,273292667.928378,3416689.92837864,3530581.21574857,0.0145470417852138,0.985452958214786
"Community Health Network (IN)",1376979000,1376978999.99943,-0.00057220458984375,35263903.7664516,0.0174587573661029,0.982541242633897
"Community Health Network (IN)",1820836000,1758642234.90028,-62193765.0997171,35263903.7664516,0.0174587573661029,0.982541242633897
"Community Health Network (IN)",1823700000,1864626408.34431,40926408.3443103,35263903.7664516,0.0174587573661029,0.982541242633897
"Community Health Network (IN)",1959981000,1977315746.42788,17334746.4278824,35263903.7664516,0.0174587573661029,0.982541242633897
"Community Health Network (IN)",2040685000,2097153759.22863,56468759.2286339,35263903.7664516,0.0174587573661029,0.982541242633897
"Community Health Network (IN)",2218153000,2224614524.61233,6461524.61232853,35263903.7664516,0.0174587573661029,0.982541242633897
"Community Health Network (IN)",2423667000,2360204877.34828,-63462122.6517167,35263903.7664516,0.0174587573661029,0.982541242633897
"Community Health Systems (TN)",11049350000,11049350000.0017,0.00172805786132812,1612941684.91597,0.10305084404211,0.89694915595789
"Community Health Systems (TN)",12164664000,13021531861.0111,856867861.011093,1612941684.91597,0.10305084404211,0.89694915595789
"Community Health Systems (TN)",1.2211e+10,13899158803.9762,1688158803.97618,1612941684.91597,0.10305084404211,0.89694915595789
"Community Health Systems (TN)",1.7585e+10,14838646374.4497,-2746353625.55029,1612941684.91597,0.10305084404211,0.89694915595789
"Community Health Systems (TN)",1.8475e+10,15844538880.3279,-2630461119.67213,1612941684.91597,0.10305084404211,0.89694915595789
"Community Health Systems (TN)",1.7568e+10,16921727537.2135,-646272462.786476,1612941684.91597,0.10305084404211,0.89694915595789
"Community Health Systems (TN)",1.5353e+10,18075477921.4139,2722477921.4139,1612941684.91597,0.10305084404211,0.89694915595789
"Community Memorial Health System (CA)",298790608,298790608.000008,8.46385955810547e-06,5395828.21194155,0.0149775493323283,0.985022450667672
"Community Memorial Health System (CA)",337351855,327380192.30206,-9971662.6979391,5395828.21194155,0.0149775493323283,0.985022450667672
"Community Memorial Health System (CA)",335374063,343537602.72577,8163539.72576976,5395828.21194155,0.0149775493323283,0.985022450667672
"Community Memorial Health System (CA)",356940889.999999,360535113.331836,3594223.3318364,5395828.21194155,0.0149775493323283,0.985022450667672
"Community Memorial Health System (CA)",371536191.000001,378418524.218101,6882333.21810031,5395828.21194155,0.0149775493323283,0.985022450667672
"Community Memorial Health System (CA)",402682545,397236243.510587,-5446301.48941368,5395828.21194155,0.0149775493323283,0.985022450667672
"Community Memorial Health System (CA)",420752179,417039441.979477,-3712737.02052313,5395828.21194155,0.0149775493323283,0.985022450667672
"Cone Health aka Moses H. Cone Health (NC)",902074000,902073999.999964,-3.52859497070312e-05,26887709.3376226,0.0187750403943987,0.981224959605601
"Cone Health aka Moses H. Cone Health (NC)",1084292000,1087349499.96156,3057499.96155858,26887709.3376226,0.0187750403943987,0.981224959605601
"Cone Health aka Moses H. Cone Health (NC)",1166062000,1214064000.00204,48002000.002043,26887709.3376226,0.0187750403943987,0.981224959605601
"Cone Health aka Moses H. Cone Health (NC)",1423726000,1356337033.19388,-67388966.8061223,26887709.3376226,0.0187750403943987,0.981224959605601
"Cone Health aka Moses H. Cone Health (NC)",1534584000,1516172509.45227,-18411490.547729,26887709.3376226,0.0187750403943987,0.981224959605601
"Cone Health aka Moses H. Cone Health (NC)",1704991000,1695844106.6324,-9146893.36760545,26887709.3376226,0.0187750403943987,0.981224959605601
"Cone Health aka Moses H. Cone Health (NC)",1855726000,1897933114.67827,42207114.6782646,26887709.3376226,0.0187750403943987,0.981224959605601
"Conway Hospital (SC)",154422824,154422823.999895,-0.000105321407318115,5701784.74524512,0.0305554585245328,0.969444541475467
"Conway Hospital (SC)",159895841,165741221.838989,5845380.83898932,5701784.74524512,0.0305554585245328,0.969444541475467
"Conway Hospital (SC)",170614721,172905309.412976,2290588.41297561,5701784.74524512,0.0305554585245328,0.969444541475467
"Conway Hospital (SC)",188942475,180396128.754059,-8546346.24594107,5701784.74524512,0.0305554585245328,0.969444541475467
"Conway Hospital (SC)",194444075,188229323.027704,-6214751.97229677,5701784.74524512,0.0305554585245328,0.969444541475467
"Conway Hospital (SC)",201991920,196421318.46451,-5570601.53548995,5701784.74524512,0.0305554585245328,0.969444541475467
"Conway Hospital (SC)",193544541,204989365.210918,11444824.2109178,5701784.74524512,0.0305554585245328,0.969444541475467
"Cook Children's Health Care System (TX)",1016361000,1016360999.99999,-1.07288360595703e-05,48749405.1045243,0.0349825190790402,0.96501748092096
"Cook Children's Health Care System (TX)",1219175000,1191605235.55169,-27569764.448307,48749405.1045243,0.0349825190790402,0.96501748092096
"Cook Children's Health Care System (TX)",1295249000,1271108505.16015,-24140494.8398521,48749405.1045243,0.0349825190790402,0.96501748092096
"Cook Children's Health Care System (TX)",1374877000,1356186875.43919,-18690124.5608058,48749405.1045243,0.0349825190790402,0.96501748092096
"Cook Children's Health Care System (TX)",1284027000,1447249499.79051,163222499.790507,48749405.1045243,0.0349825190790402,0.96501748092096
"Cook Children's Health Care System (TX)",1561059000,1544736848.17671,-16322151.8232882,48749405.1045243,0.0349825190790402,0.96501748092096
"Cook Children's Health Care System (TX)",1740424000,1649123199.7311,-91300800.2688999,48749405.1045243,0.0349825190790402,0.96501748092096
"Cooper Health System (NJ)",781055000,781054999.999681,-0.000319123268127441,14107976.9034508,0.0126885407015157,0.987311459298484
"Cooper Health System (NJ)",839276999.999999,834009228.804356,-5267771.19564342,14107976.9034508,0.0126885407015157,0.987311459298484
"Cooper Health System (NJ)",899179000,902139151.227008,2960151.22700822,14107976.9034508,0.0126885407015157,0.987311459298484
"Cooper Health System (NJ)",967227999.999999,976127545.744025,8899545.74402595,14107976.9034508,0.0126885407015157,0.987311459298484
"Cooper Health System (NJ)",1041354000,1056502350.64582,15148350.6458232,14107976.9034508,0.0126885407015157,0.987311459298484
"Cooper Health System (NJ)",1188630000,1143841182.32235,-44788817.6776526,14107976.9034508,0.0126885407015157,0.987311459298484
"Cooper Health System (NJ)",1217085000,1238776201.83368,21691201.833683,14107976.9034508,0.0126885407015157,0.987311459298484
"Cottage Health System (CA)",566074654.000001,566074654.000445,0.000444412231445312,36345085.3535104,0.0464434576209177,0.953556542379082
"Cottage Health System (CA)",665238390.999999,699415180.755397,34176789.755398,36345085.3535104,0.0464434576209177,0.953556542379082
"Cottage Health System (CA)",820485236.999999,730134056.310006,-90351180.689993,36345085.3535104,0.0464434576209177,0.953556542379082
"Cottage Health System (CA)",755335730.000001,762271280.027131,6935550.02712989,36345085.3535104,0.0464434576209177,0.953556542379082
"Cottage Health System (CA)",731967802.000001,795895393.230612,63927591.2306113,36345085.3535104,0.0464434576209177,0.953556542379082
"Cottage Health System (CA)",813963000.000001,831078391.515646,17115391.5156453,36345085.3535104,0.0464434576209177,0.953556542379082
"Cottage Health System (CA)",909804999.999999,867895905.744648,-41909094.2553509,36345085.3535104,0.0464434576209177,0.953556542379082
"Covenant Health Systems, Inc (MI)",500722999.999999,500722999.999837,-0.000161886215209961,5493510.66715012,0.00978815962069928,0.990211840379301
"Covenant Health Systems, Inc (MI)",516232999.999999,507020717.400918,-9212282.59908175,5493510.66715012,0.00978815962069928,0.990211840379301
"Covenant Health Systems, Inc (MI)",528657000,532827566.602066,4170566.6020664,5493510.66715012,0.00978815962069928,0.990211840379301
"Covenant Health Systems, Inc (MI)",549273999.999999,560016817.118359,10742817.1183599,5493510.66715012,0.00978815962069928,0.990211840379301
"Covenant Health Systems, Inc (MI)",584555000.000001,588666047.434512,4111047.43451154,5493510.66715012,0.00978815962069928,0.990211840379301
"Covenant Health Systems, Inc (MI)",627589999.999999,618857380.148107,-8732619.85189176,5493510.66715012,0.00978815962069928,0.990211840379301
"Covenant Health Systems, Inc (MI)",652163000,650677758.936022,-1485241.0639776,5493510.66715012,0.00978815962069928,0.990211840379301
"CoxHealth (MO)",1059579931,1059579930.9991,-0.000899672508239746,35792120.3749736,0.0292020376307982,0.970797962369202
"CoxHealth (MO)",1066225117,1115206635.14321,48981518.1432086,35792120.3749736,0.0292020376307982,0.970797962369202
"CoxHealth (MO)",1256081018,1175678549.61082,-80402468.3891811,35792120.3749736,0.0292020376307982,0.970797962369202
"CoxHealth (MO)",1269162697,1239595456.04661,-29567240.9533885,35792120.3749736,0.0292020376307982,0.970797962369202
"CoxHealth (MO)",1239077142,1307162665.41477,68085523.4147687,35792120.3749736,0.0292020376307982,0.970797962369202
"CoxHealth (MO)",1373411312,1378598244.7668,5186932.76680231,35792120.3749736,0.0292020376307982,0.970797962369202
"CoxHealth (MO)",1472455000,1454133841.04343,-18321158.9565661,35792120.3749736,0.0292020376307982,0.970797962369202
"Dana Farber Cancer Center (MA)",952333000,952332999.999891,-0.000108242034912109,37191952.7566093,0.0307090449194177,0.969290955080582
"Dana Farber Cancer Center (MA)",994852999.999999,959831353.348645,-35021646.6513535,37191952.7566093,0.0307090449194177,0.969290955080582
"Dana Farber Cancer Center (MA)",1070929000,1052256440.18874,-18672559.8112632,37191952.7566093,0.0307090449194177,0.969290955080582
"Dana Farber Cancer Center (MA)",1097440000,1154052936.09739,56612936.0973892,37191952.7566093,0.0307090449194177,0.969290955080582
"Dana Farber Cancer Center (MA)",1196762000,1266216984.03643,69454984.0364335,37191952.7566093,0.0307090449194177,0.969290955080582
"Dana Farber Cancer Center (MA)",1413617000,1389855332.41362,-23761667.5863798,37191952.7566093,0.0307090449194177,0.969290955080582
"Dana Farber Cancer Center (MA)",1583018000,1526198124.88666,-56819875.1133378,37191952.7566093,0.0307090449194177,0.969290955080582
"Dartmouth-Hitchcock (NH)",159634559,159634559.000018,1.81496143341064e-05,60801622.8779034,0.0446546903362699,0.95534530966373
"Dartmouth-Hitchcock (NH)",984115000.000001,1089806477.88856,105691477.888563,60801622.8779034,0.0446546903362699,0.95534530966373
"Dartmouth-Hitchcock (NH)",1350251000,1239708268.17552,-110542731.824482,60801622.8779034,0.0446546903362699,0.95534530966373
"Dartmouth-Hitchcock (NH)",1484735000,1411354929.56899,-73380070.4310079,60801622.8779034,0.0446546903362699,0.95534530966373
"Dartmouth-Hitchcock (NH)",1640267000,1608058233.86504,-32208766.1349571,60801622.8779034,0.0446546903362699,0.95534530966373
"Dartmouth-Hitchcock (NH)",1785842000,1833657591.16887,47815591.1688628,60801622.8779034,0.0446546903362699,0.95534530966373
"Dartmouth-Hitchcock (NH)",2036635000,2092607722.69743,55972722.6974328,60801622.8779034,0.0446546903362699,0.95534530966373
"DCH Health Authority aka DCH Health System (AL)",443597796.999999,443597797.000113,0.000113487243652344,9026351.9491258,0.0176950176701578,0.982304982329842
"DCH Health Authority aka DCH Health System (AL)",463747165.000001,459808144.803659,-3939020.19634175,9026351.9491258,0.0176950176701578,0.982304982329842
"DCH Health Authority aka DCH Health System (AL)",471948834.999999,474813574.484232,2864739.48423302,9026351.9491258,0.0176950176701578,0.982304982329842
"DCH Health Authority aka DCH Health System (AL)",475973971.999999,490334043.000688,14360071.0006884,9026351.9491258,0.0176950176701578,0.982304982329842
"DCH Health Authority aka DCH Health System (AL)",515220719.000001,506388058.94641,-8832660.05359107,9026351.9491258,0.0176950176701578,0.982304982329842
"DCH Health Authority aka DCH Health System (AL)",542238002,522994824.734758,-19243177.2652419,9026351.9491258,0.0176950176701578,0.982304982329842
"DCH Health Authority aka DCH Health System (AL)",526229468,540174263.643671,13944795.6436709,9026351.9491258,0.0176950176701578,0.982304982329842
"Deaconess Health System (IN)",622183609,622183609.000152,0.000152468681335449,14472396.2702621,0.0179843381072215,0.982015661892778
"Deaconess Health System (IN)",683616067,677914508.392684,-5701558.60731602,14472396.2702621,0.0179843381072215,0.982015661892778
"Deaconess Health System (IN)",699238993.999999,729240443.964511,30001449.964512,14472396.2702621,0.0179843381072215,0.982015661892778
"Deaconess Health System (IN)",800399307.000001,784657849.997761,-15741457.0022395,14472396.2702621,0.0179843381072215,0.982015661892778
"Deaconess Health System (IN)",871770041.000001,844508583.968036,-27261457.0319651,14472396.2702621,0.0179843381072215,0.982015661892778
"Deaconess Health System (IN)",911726077.999999,909164332.639105,-2561745.36089456,14472396.2702621,0.0179843381072215,0.982015661892778
"Deaconess Health System (IN)",958990216,979029321.924755,20039105.9247547,14472396.2702621,0.0179843381072215,0.982015661892778
"Decatur Hospital Authority dba Wise Regional Health System (TX)",118839357,118839356.999988,-1.1831521987915e-05,22386085.0617651,0.0649858235856155,0.935014176414385
"Decatur Hospital Authority dba Wise Regional Health System (TX)",139393902,139402319.341892,8417.34189221263,22386085.0617651,0.0649858235856155,0.935014176414385
"Decatur Hospital Authority dba Wise Regional Health System (TX)",172799233,177167193.104984,4367960.10498396,22386085.0617651,0.0649858235856155,0.935014176414385
"Decatur Hospital Authority dba Wise Regional Health System (TX)",208300568,225853879.740836,17553311.7408365,22386085.0617651,0.0649858235856155,0.935014176414385
"Decatur Hospital Authority dba Wise Regional Health System (TX)",322625914,288815013.812004,-33810900.1879962,22386085.0617651,0.0649858235856155,0.935014176414385
"Decatur Hospital Authority dba Wise Regional Health System (TX)",416951519.000001,370490578.353173,-46460940.6468275,22386085.0617651,0.0649858235856155,0.935014176414385
"Decatur Hospital Authority dba Wise Regional Health System (TX)",422278040.000001,476779105.409808,54501065.4098074,22386085.0617651,0.0649858235856155,0.935014176414385
"Dekalb Regional Health System (GA)",406654999.999999,406654999.999913,-8.67247581481934e-05,5482379.89720355,0.0126609637232823,0.987339036276718
"Dekalb Regional Health System (GA)",395779000,404547065.553742,8768065.55374265,5482379.89720355,0.0126609637232823,0.987339036276718
"Dekalb Regional Health System (GA)",424607000.000001,419382754.442404,-5224245.55759627,5482379.89720355,0.0126609637232823,0.987339036276718
"Dekalb Regional Health System (GA)",448952999.999999,434790959.813993,-14162040.1860068,5482379.89720355,0.0126609637232823,0.987339036276718
"Dekalb Regional Health System (GA)",443851000,450794823.775988,6943823.7759881,5482379.89720355,0.0126609637232823,0.987339036276718
"Dekalb Regional Health System (GA)",464984000,467418464.606385,2434464.60638463,5482379.89720355,0.0126609637232823,0.987339036276718
"Dekalb Regional Health System (GA)",483842999.999999,484687019.600619,844019.600619674,5482379.89720355,0.0126609637232823,0.987339036276718
"Delta Regional Medical Center (MS)",127903127,127903126.999964,-3.63439321517944e-05,1709741.18817022,0.013847917901937,0.986152082098063
"Delta Regional Medical Center (MS)",126979401,125645772.59629,-1333628.4037105,1709741.18817022,0.013847917901937,0.986152082098063
"Delta Regional Medical Center (MS)",122629029,124836916.619487,2207887.61948715,1709741.18817022,0.013847917901937,0.986152082098063
"Delta Regional Medical Center (MS)",122514477,124033545.144446,1519068.14444581,1709741.18817022,0.013847917901937,0.986152082098063
"Delta Regional Medical Center (MS)",125430985,123235619.196492,-2195365.80350846,1709741.18817022,0.013847917901937,0.986152082098063
"Delta Regional Medical Center (MS)",124948739,122443100.093594,-2505638.9064054,1709741.18817022,0.013847917901937,0.986152082098063
"Delta Regional Medical Center (MS)",119449350,121655949.439598,2206599.4395979,1709741.18817022,0.013847917901937,0.986152082098063
"Dignity Health (CA)",11000507000,11000507000.0074,0.00738525390625,268276751.739755,0.0233230806398194,0.976676919360181
"Dignity Health (CA)",9569478000.00001,9980695923.68207,411217923.682053,268276751.739755,0.0233230806398194,0.976676919360181
"Dignity Health (CA)",10939849000,10612264839.3457,-327584160.654238,268276751.739755,0.0233230806398194,0.976676919360181
"Dignity Health (CA)",11362977000,11285644052.5353,-77332947.4646854,268276751.739755,0.0233230806398194,0.976676919360181
"Dignity Health (CA)",12550217000,12003718999.6731,-546498000.326939,268276751.739755,0.0233230806398194,0.976676919360181
"Dignity Health (CA)",12498217000,12769582096.8072,271365096.807186,268276751.739755,0.0233230806398194,0.976676919360181
"Dignity Health (CA)",13342609000,13586548133.2358,243939133.2358,268276751.739755,0.0233230806398194,0.976676919360181
"Doctors Community Hospital (MD)",211298216,211298215.999855,-0.000144898891448975,1212757.58833745,0.00596112736154658,0.994038872638453
"Doctors Community Hospital (MD)",195108768,192623823.495267,-2484944.50473338,1212757.58833745,0.00596112736154658,0.994038872638453
"Doctors Community Hospital (MD)",197176702,199236632.534942,2059930.53494161,1212757.58833745,0.00596112736154658,0.994038872638453
"Doctors Community Hospital (MD)",204198157,206088768.799254,1890611.79925326,1212757.58833745,0.00596112736154658,0.994038872638453
"Doctors Community Hospital (MD)",212923606,213189318.340804,265712.340803683,1212757.58833745,0.00596112736154658,0.994038872638453
"Doctors Community Hospital (MD)",222281176,220547727.626809,-1733448.37319088,1212757.58833745,0.00596112736154658,0.994038872638453
"Doctors Community Hospital (MD)",228228474,228173818.434705,-54655.5652944148,1212757.58833745,0.00596112736154658,0.994038872638453
"East Alabama Medical Center",262046761,262046761.000061,6.142258644104e-05,4212846.76891335,0.0132640735123247,0.986735926487675
"East Alabama Medical Center",278851931,276180939.975409,-2670991.02459127,4212846.76891335,0.0132640735123247,0.986735926487675
"East Alabama Medical Center",284649436,291116214.146742,6466778.14674217,4212846.76891335,0.0132640735123247,0.986735926487675
"East Alabama Medical Center",304388455,306902950.166516,2514495.16651583,4212846.76891335,0.0132640735123247,0.986735926487675
"East Alabama Medical Center",333289614,323592074.75433,-9697539.24567008,4212846.76891335,0.0132640735123247,0.986735926487675
"East Alabama Medical Center",343756185,341237697.795131,-2518487.20486903,4212846.76891335,0.0132640735123247,0.986735926487675
"East Alabama Medical Center",354275683,359897319.593943,5621636.59394366,4212846.76891335,0.0132640735123247,0.986735926487675
"East Jefferson General Hospital (LA)",369783043,369783042.999813,-0.000186562538146973,2836960.99880295,0.0078714599063457,0.992128540093654
"East Jefferson General Hospital (LA)",368646046,370272465.388056,1626419.38805604,2836960.99880295,0.0078714599063457,0.992128540093654
"East Jefferson General Hospital (LA)",370103351,366429731.623325,-3673619.37667507,2836960.99880295,0.0078714599063457,0.992128540093654
"East Jefferson General Hospital (LA)",361182586,362628878.569973,1446292.56997246,2836960.99880295,0.0078714599063457,0.992128540093654
"East Jefferson General Hospital (LA)",354676060,358869429.053482,4193369.05348253,2836960.99880295,0.0078714599063457,0.992128540093654
"East Jefferson General Hospital (LA)",361464317,355150911.553952,-6313405.44604737,2836960.99880295,0.0078714599063457,0.992128540093654
"East Jefferson General Hospital (LA)",348867239,351472860.157201,2605621.15720063,2836960.99880295,0.0078714599063457,0.992128540093654
"East Texas Medical Center Regional Healthcare System",887705000,887704999.998499,-0.00150120258331299,30204013.0294093,0.0338918885155139,0.966108111484486
"East Texas Medical Center Regional Healthcare System",942108999.999999,940783138.346193,-1325861.65380621,30204013.0294093,0.0338918885155139,0.966108111484486
"East Texas Medical Center Regional Healthcare System",985219000.000002,921363426.546589,-63855573.4534127,30204013.0294093,0.0338918885155139,0.966108111484486
"East Texas Medical Center Regional Healthcare System",825676000,902363577.611572,76687577.6115714,30204013.0294093,0.0338918885155139,0.966108111484486
"East Texas Medical Center Regional Healthcare System",858291000.000001,883774122.710588,25483122.7105864,30204013.0294093,0.0338918885155139,0.966108111484486
"East Texas Medical Center Regional Healthcare System",909661000,865585814.993119,-44075185.0068809,30204013.0294093,0.0338918885155139,0.966108111484486
"East Texas Medical Center Regional Healthcare System",847790394.999999,847789624.231893,-770.768106222153,30204013.0294093,0.0338918885155139,0.966108111484486
"Eastern Maine Healthcare Systems",929168999.999999,929169000.000016,1.64508819580078e-05,40924183.6363979,0.0310146868178656,0.968985313182134
"Eastern Maine Healthcare Systems",1011181000,1013562297.41684,2381297.41683662,40924183.6363979,0.0310146868178656,0.968985313182134
"Eastern Maine Healthcare Systems",1051849000,1126216038.04035,74367038.0403538,40924183.6363979,0.0310146868178656,0.968985313182134
"Eastern Maine Healthcare Systems",1380011000,1252061309.97085,-127949690.029152,40924183.6363979,0.0310146868178656,0.968985313182134
"Eastern Maine Healthcare Systems",1378840000,1392718335.67234,13878335.6723425,40924183.6363979,0.0310146868178656,0.968985313182134
"Eastern Maine Healthcare Systems",1569177000,1550015314.33846,-19161685.6615419,40924183.6363979,0.0310146868178656,0.968985313182134
"Eastern Maine Healthcare Systems",1677285000,1726016238.63454,48731238.634542,40924183.6363979,0.0310146868178656,0.968985313182134
"Ector County Hospital District (TX)",248144082,248144081.99989,-0.000109314918518066,9632734.08109241,0.0312934303567652,0.968706569643235
"Ector County Hospital District (TX)",255072291,259711168.108463,4638877.1084623,9632734.08109241,0.0312934303567652,0.968706569643235
"Ector County Hospital District (TX)",264765216,276453346.10802,11688130.1080198,9632734.08109241,0.0312934303567652,0.968706569643235
"Ector County Hospital District (TX)",311428641,294334084.094887,-17094556.9051129,9632734.08109241,0.0312934303567652,0.968706569643235
"Ector County Hospital District (TX)",325943750,313434663.79444,-12509086.2055606,9632734.08109241,0.0312934303567652,0.968706569643235
"Ector County Hospital District (TX)",338565314,333842434.403758,-4722879.59624249,9632734.08109241,0.0312934303567652,0.968706569643235
"Ector County Hospital District (TX)",338875676,355651284.644139,16775608.6441395,9632734.08109241,0.0312934303567652,0.968706569643235
"Edward-Elmhurst Healthcare (IL)",608381000,608381000.000032,3.24249267578125e-05,111851171.461832,0.107015685134305,0.892984314865695
"Edward-Elmhurst Healthcare (IL)",559439999.999999,616231004.435679,56791004.4356796,111851171.461832,0.107015685134305,0.892984314865695
"Edward-Elmhurst Healthcare (IL)",654998000,742707323.15616,87709323.1561598,111851171.461832,0.107015685134305,0.892984314865695
"Edward-Elmhurst Healthcare (IL)",1187200000,896684520.651111,-290515479.34889,111851171.461832,0.107015685134305,0.892984314865695
"Edward-Elmhurst Healthcare (IL)",1204517000,1084467003.13489,-120049996.865109,111851171.461832,0.107015685134305,0.892984314865695
"Edward-Elmhurst Healthcare (IL)",1215633000,1313876897.79506,98243897.7950571,111851171.461832,0.107015685134305,0.892984314865695
"Edward-Elmhurst Healthcare (IL)",1464988000,1594636498.6319,129648498.631895,111851171.461832,0.107015685134305,0.892984314865695
"Eisenhower Medical Center (CA)",437227000.000001,437226999.999968,-3.26037406921387e-05,11843698.037314,0.0183649653586675,0.981635034641333
"Eisenhower Medical Center (CA)",456032000,459576693.793632,3544693.79363215,11843698.037314,0.0183649653586675,0.981635034641333
"Eisenhower Medical Center (CA)",509669000,508234484.756882,-1434515.24311876,11843698.037314,0.0183649653586675,0.981635034641333
"Eisenhower Medical Center (CA)",548195999.999999,562329390.559716,14133390.5597173,11843698.037314,0.0183649653586675,0.981635034641333
"Eisenhower Medical Center (CA)",649064999.999999,622499589.144208,-26565410.8557913,11843698.037314,0.0183649653586675,0.981635034641333
"Eisenhower Medical Center (CA)",703323000,689461637.757169,-13861362.2428303,11843698.037314,0.0183649653586675,0.981635034641333
"Eisenhower Medical Center (CA)",740654000.000001,764020513.566077,23366513.5660758,11843698.037314,0.0183649653586675,0.981635034641333
"El Camino Healthcare District (CA)",660374999.999999,660374999.999788,-0.000211119651794434,19978059.1717106,0.0247784000824171,0.975221599917583
"El Camino Healthcare District (CA)",670842000,680854046.708536,10012046.7085361,19978059.1717106,0.0247784000824171,0.975221599917583
"El Camino Healthcare District (CA)",750975000,733105175.937658,-17869824.0623416,19978059.1717106,0.0247784000824171,0.975221599917583
"El Camino Healthcare District (CA)",808052000,789578458.860892,-18473541.1391081,19978059.1717106,0.0247784000824171,0.975221599917583
"El Camino Healthcare District (CA)",801916000.000001,850631506.779754,48715506.7797524,19978059.1717106,0.0247784000824171,0.975221599917583
"El Camino Healthcare District (CA)",941451000.000001,916653563.659686,-24797436.3403143,19978059.1717106,0.0247784000824171,0.975221599917583
"Elliot Health System (NH)",406632976,406632975.999819,-0.000180602073669434,9259063.64567597,0.0188090957607879,0.981190904239212
"Elliot Health System (NH)",420382102.000001,429396957.583939,9014855.5839386,9259063.64567597,0.0188090957607879,0.981190904239212
"Elliot Health System (NH)",445949229,451183711.940867,5234482.94086641,9259063.64567597,0.0188090957607879,0.981190904239212
"Elliot Health System (NH)",489407528,474134306.828466,-15273221.1715341,9259063.64567597,0.0188090957607879,0.981190904239212
"Elliot Health System (NH)",509829227,498313897.403884,-11515329.5961155,9259063.64567597,0.0188090957607879,0.981190904239212
"Elliot Health System (NH)",529743981,523791447.108186,-5952533.89181346,9259063.64567597,0.0188090957607879,0.981190904239212
"Elliot Health System (NH)",532816937,550639959.335284,17823022.3352832,9259063.64567597,0.0188090957607879,0.981190904239212
